cluster_id,image_id,threshold,file_path,label
3,00c20bb5c5f8200c646ac2b35e0024c0,0.92,/ok/20250507-165341_11.jpg,ok
3,1043be8c46e08e60773880c89325476f,0.92,/ok/20250507-165344_14.jpg,ok
3,4e1efcd3286c7f14ba287cc41ac692c7,0.92,/ok/20250507-165333_3.jpg,ok
3,6973836a796c19ec38ca086881bf6c1e,0.92,/ok/20250507-165332_2.jpg,ok
3,733b9a4f88d08ced22e706a3db01bfa8,0.92,/ok/20250507-165340_10.jpg,ok
3,9435b9057ea6fdb9da2107a6f90a0516,0.92,/ok/20250507-165339_9.jpg,ok
3,974927edca964b6283d40c4ae9c74ca9,0.92,/ok/20250507-165345_15.jpg,ok
3,9ce73aa88da26fb8f3c3e1283ccb3a45,0.92,/ok/20250507-165331_1.jpg,ok
3,9cfa39c91fea508e51a5fd1d16dd0a44,0.92,/ok/20250507-165334_4.jpg,ok
3,d23d11c7909b3a4ae61035904b307b4e,0.92,/ok/20250507-165330_0.jpg,ok
3,db869be72e823cc2ee947dc16a339b10,0.92,/ok/20250507-165342_12.jpg,ok
3,e19e86fc4a2eceb20a36d83b38ae6265,0.92,/ok/20250507-165343_13.jpg,ok
3,e8f8473c6634931148d7b66c00d8110c,0.92,/ok/20250507-165346_16.jpg,ok
4,1163c66345246ae013f474426ab1f444,0.92,/deformation/20250516-111111_1.jpg,deformation
4,3d02151b0a39586f05cc10893fe236a6,0.92,/deformation/20250516-111043_1.jpg,deformation
4,456ea4a7859dcf7b0b636a2164c452c2,0.92,/deformation/20250516-111100_9.jpg,deformation
4,5a0dcec67688a37d72e35024cba1ec4b,0.92,/deformation/20250516-111127_9.jpg,deformation
4,82c06e1b4aabc5cb153653cade08bcd4,0.92,/deformation/20250516-111137_1.jpg,deformation
4,85bd42e6accc55738e9a5a4c3d6f1c7d,0.92,/deformation/20250516-111149_7.jpg,deformation
4,882d0008b66c1cbd70612b03604c72b8,0.92,/deformation/20250516-111053_6.jpg,deformation
4,8eec17a39cf6a9c79de24a5d426c08f3,0.92,/deformation/20250516-111153_9.jpg,deformation
4,a18327c76a7e4110987861821733ae78,0.92,/deformation/20250516-111123_7.jpg,deformation
4,c45679e405f04ff894685e1627230a29,0.92,/deformation/20250516-111041_0.jpg,deformation
4,dc2efc7b8a17e12ef52e5b1300864533,0.92,/deformation/20250516-111055_7.jpg,deformation
4,ea8805bceb5378ff2497255e01072cfa,0.92,/deformation/20250516-111057_8.jpg,deformation
5,026e1476640d0cb653bcd6d2252ba209,0.92,/background/20250603-141913_43.jpg,background
5,048414588f41ea982fdf47a747cb5b96,0.92,/background/20250521-115752_7.jpg,background
5,094585fec43b42d8b9defbfe3eccdb8c,0.92,/background/20250603-141836_7.jpg,background
5,1407e093a40768cab97fae05ff43a8d9,0.92,/background/20250507-165811_0.jpg,background
5,33ddcb7324e249225c491cafb8cdf8f9,0.92,/deformation/20250521-104913_0.jpg,deformation
5,49fec435139abbec3643d3dce27de79a,0.92,/deformation/20250521-104927_7.jpg,deformation
5,4ac81e8db88ba652d6e5c4dadf0bc9cd,0.92,/background/20250603-141927_56.jpg,background
5,73b6c2f48c83282dce75a1d265059c72,0.92,/ok/20250521-101604_6.jpg,ok
5,823b154a8c56f91d7f0483c4edb01d0a,0.92,/background/20250603-141924_54.jpg,background
5,9f436b5fd154dcee92dc1477da53f5c7,0.92,/background/20250603-141926_55.jpg,background
5,cb16f3636c9cdb0f1616571ecd0d4895,0.92,/background/20250507-165812_1.jpg,background
6,2da7ed461016df5c526736b68c9f1952,0.92,/corrosion/20250513-112513_3.jpg,corrosion
6,394c0c96004610464d5c2c8e9ae2fd40,0.92,/corrosion/20250513-110538_15.jpg,corrosion
6,51178e80e03972ce7ba28912321783c7,0.92,/corrosion/20250513-110539_16.jpg,corrosion
6,54b41797e538ed3445c7a03b5142353b,0.92,/corrosion/20250513-112526_9.jpg,corrosion
6,6413b093e788184f34a71f54fc72e454,0.92,/corrosion/20250513-110532_9.jpg,corrosion
6,8867f979f6fe4e541b0b0525c86e74ba,0.92,/corrosion/20250513-110531_8.jpg,corrosion
6,e29c5f4ad53b1a64af2485fd9076fba3,0.92,/corrosion/20250513-112515_4.jpg,corrosion
6,e77a5c2d19bc45988b41997a9fda2793,0.92,/corrosion/20250513-110527_4.jpg,corrosion
6,ef03c22e119148df273986042384ee50,0.92,/corrosion/20250513-110537_14.jpg,corrosion
6,f77770c808533ead3af812bf5b8bdf29,0.92,/corrosion/20250513-110534_11.jpg,corrosion
6,f78c95818232d22d9a7cc8f615f54836,0.92,/corrosion/20250513-110523_1.jpg,corrosion
7,282a7cdbf1b569d7e35cb562e933e267,0.92,/background/20250514-101954_9.jpg,background
7,29f1e0912404647be1e387d631cb9104,0.92,/background/20250514-101952_8.jpg,background
7,453364919e3cc501598b45b4cea2cd46,0.92,/background/20250514-102107_9.jpg,background
7,7047865d55d3da72dc6e2d8f96a6bbc7,0.92,/ok/20250513-142625_4.jpg,ok
7,7e5576aae73300318331b1d0b6e95e22,0.92,/background/20250514-102105_8.jpg,background
7,80a0fbd8c7a83b4edd5f3c195619c58a,0.92,/background/20250707-155034_2.jpg,background
7,c87b111c7ca6586587f5b88eff7256f5,0.92,/background/20250514-102614_4.jpg,background
7,d0233b3c64a7de6049810a84a88177cb,0.92,/background/20250603-142026_113.jpg,background
7,d5ebf06f61d16477b5f7fda927bf2674,0.92,/background/20250514-102103_7.jpg,background
7,eb68b1deed50ee6980f2afa7946ec7e8,0.92,/background/20250514-101950_7.jpg,background
7,f016b45f2177086c15b7cedbf3a33893,0.92,/background/20250514-102100_6.jpg,background
8,0744f0ecaaa4554664ea0fe3988def47,0.92,/ok/20250707-142728_5.jpg,ok
8,3de814c51551b296ba5a5a58f9dc683d,0.92,/ok/20250707-142732_8.jpg,ok
8,42a14ad36200801d36c1f4472af1c401,0.92,/ok/20250707-142727_4.jpg,ok
8,84f294c4cf9efeb6f67d8f531521ec38,0.92,/ok/20250707-142752_3.jpg,ok
8,9457b785fd4eb64c880ad2039c33d259,0.92,/ok/20250707-142724_1.jpg,ok
8,ae1a306a4633ad2d29d9ad9af9eb6575,0.92,/black_stain/20250707-142828_7.jpg,black_stain
8,ae5c0665df6397aeccf0e7e29d252627,0.92,/black_stain/20250707-142824_3.jpg,black_stain
8,e6720c67b11dc73a4b0eaab910172ab2,0.92,/ok/20250707-142756_7.jpg,ok
8,f14983fdad9e9b40b576de340f62fbf8,0.92,/black_stain/20250707-142829_8.jpg,black_stain
8,f40e04f3faa38040dc5c457815a2897a,0.92,/ok/20250707-142730_7.jpg,ok
8,f6d39ba8b2861a6ff090369c75ad1ad5,0.92,/ok/20250707-142729_6.jpg,ok
9,1d3676cb7e0b8250ebf6f40be696baf1,0.92,/corrosion/20250513-112447_6.jpg,corrosion
9,3a849c7935bd9f1ae6fa205e4cccd4d4,0.92,/corrosion/20250513-110612_6.jpg,corrosion
9,4d45a50901e17d19de89512b9e604e27,0.92,/corrosion/20250513-110623_17.jpg,corrosion
9,7863e47b943ec1cc04b69378a2496bce,0.92,/corrosion/20250513-112453_9.jpg,corrosion
9,aaca43c3450f5a01b3195167703ab124,0.92,/corrosion/20250513-110621_15.jpg,corrosion
9,ac1e68c796f9b984b6bacd579e5cf0ab,0.92,/corrosion/20250513-110611_5.jpg,corrosion
9,bec8c43f1dfcf322450acca5ddd11ba8,0.92,/corrosion/20250513-110610_4.jpg,corrosion
9,d12e5f197097ee375102801cfa83d174,0.92,/corrosion/20250513-110609_3.jpg,corrosion
9,ddcf5850f40e927df4021e962519f37d,0.92,/corrosion/20250513-110614_8.jpg,corrosion
9,fd717f075600e016a28846569611e700,0.92,/corrosion/20250513-110613_7.jpg,corrosion
9,fe9f4a06936a348f48d4dc6817f3ce05,0.92,/corrosion/20250513-110625_19.jpg,corrosion
10,3acb69ffd08ac1f1da1f7b977b3d81a1,0.92,/crack/20250506-162810_5.jpg,crack
10,943f0583080d07321d5ad36521274628,0.92,/other/20250506-162947_4.jpg,other
10,a8a6e98219ec59bf6e3811061d2ca877,0.92,/other/20250506-162944_2.jpg,other
10,b3d5de092cc15f56b0344a2615f686d6,0.92,/crack/20250506-162811_6.jpg,crack
10,b3f4a4f4162127e11e367b730a59575e,0.92,/other/20250506-162943_1.jpg,other
10,bae3c33d16d17fd50163383bcff5e25a,0.92,/other/20250506-162942_0.jpg,other
10,c04d10a30f0be370052ac93940ddf4e3,0.92,/crack/20250506-162806_1.jpg,crack
10,eb658e96b292cea33a4a6f9ae5e826c2,0.92,/other/20250506-162946_3.jpg,other
10,f1097b8383de6e13d3a9f81082abf8b8,0.92,/crack/20250506-162809_4.jpg,crack
10,f679f4809d2caf4965c542bf27154425,0.92,/other/20250506-162951_8.jpg,other
10,f7164889c7214c6e531e4f9e45399991,0.92,/crack/20250506-162813_8.jpg,crack
11,022e359e09847d3a4bc92af773544288,0.92,/ok/20250516-085035_4.jpg,ok
11,4065a0a82b3671a41c2614096e404696,0.92,/ok/20250516-085120_4.jpg,ok
11,488bf4cf4b4ec66743785b1fad0b4b8c,0.92,/ok/20250516-085044_8.jpg,ok
11,68f0c6e4ef5bfe6d6081cac155be40a3,0.92,/ok/20250516-085225_9.jpg,ok
11,6af942875bbe77488fb416cf5d057f45,0.92,/ok/20250516-085031_2.jpg,ok
11,896f82adbed3eb5acda4adaa39dd2f92,0.92,/ok/20250516-085046_9.jpg,ok
11,9eab02cd58414c57f7b9a74d3921cf23,0.92,/ok/20250516-085211_2.jpg,ok
11,a953c442550e6ca1506154fa84782b20,0.92,/ok/20250516-085219_6.jpg,ok
11,b03452d956074f2bb3c3a2a8f9b66696,0.92,/ok/20250516-085319_9.jpg,ok
11,c8297e581874652f3dd2986a69522bee,0.92,/ok/20250516-085209_1.jpg,ok
12,3226d07f588f20839c129ae30737496e,0.92,/background/20250616-101102_75.jpg,background
12,5293c068a639e8929d1f1e5d9d779a76,0.92,/background/20250616-101052_66.jpg,background
12,7bb89b8bd881b13e2e4ccc133bce4b75,0.92,/background/20250616-101047_61.jpg,background
12,8495aae78df96d1691ad810458a54af1,0.92,/background/20250616-101128_100.jpg,background
12,949a8821e6d65bbbca559a82674cf5f9,0.92,/background/20250616-101140_112.jpg,background
12,9689fc92f43ad84b1d415b9739960e21,0.92,/background/20250616-101141_113.jpg,background
12,9bc4e5ae1aa8564fca04388d13efc0b7,0.92,/background/20250616-101051_65.jpg,background
12,a075efd50d117cc77947ca43c30398b3,0.92,/background/20250616-101112_85.jpg,background
12,adfe8ffa215ab746d8caaa2a620ace90,0.92,/ok/20250616-101039_53.jpg,ok
12,b61bc69031f96f6a1c7d9ccc3162c6b3,0.92,/background/20250616-101131_103.jpg,background
13,149dd41868b0e5467bac012c753c9bf3,0.92,/ok/20250506-160027_12.jpg,ok
13,19ab00e65784618f8428bc5752434a2c,0.92,/ok/20250506-160722_12.jpg,ok
13,1ee695a0607c54adad0a0ab51d1b9bd7,0.92,/ok/20250506-160720_10.jpg,ok
13,216c2a64bb3650f88dd0634bc353d35d,0.92,/ok/20250506-160029_14.jpg,ok
13,79645e2b3501fa16cebd6b795236b05b,0.92,/other/20250506-160222_9.jpg,other
13,91f5aa26197f8ebe7c8fb8a6439268e5,0.92,/other/20250506-160225_12.jpg,other
13,ac24006d1baffa4a3bcd62d33af94784,0.92,/ok/20250506-160022_7.jpg,ok
13,b087b4b876539b87126ea7a54e5dd998,0.92,/ok/20250506-160025_10.jpg,ok
13,c1659508218b42b6ae4b7486c9a4eb58,0.92,/ok/20250506-160030_15.jpg,ok
13,c87188c8d8f21060c2b9f43e6c5a29f9,0.92,/ok/20250506-160033_18.jpg,ok
14,08aed2e10590b7fd13cde2a471535a8b,0.92,/other/20250521-170108_18.jpg,other
14,102dcb06820c498c0dd69cd83ec63b67,0.92,/other/20250521-170056_6.jpg,other
14,203b1ad7b810d0900f3e61c06cfd10be,0.92,/other/20250521-170053_3.jpg,other
14,29761ff5e3a4170fe87b19bff80595f3,0.92,/other/20250521-170106_16.jpg,other
14,318d1ac5969392cc07df63547042547f,0.92,/other/20250521-170052_2.jpg,other
14,717a05607f04c3eb84f51b05fe435b74,0.92,/other/20250521-170058_8.jpg,other
14,95ba5d8534ec9a70aa45cd83f957903c,0.92,/other/20250521-170051_1.jpg,other
14,96483ab20701852a799e59de4bd43feb,0.92,/other/20250521-170055_5.jpg,other
14,ae20dea45087e40f94f1a88a1f54be46,0.92,/other/20250521-170054_4.jpg,other
14,d756d5a31659b657c769a091164bb694,0.92,/other/20250521-170107_17.jpg,other
15,04020628c28b14e3ce88564ef866a5c9,0.92,/ok/20250506-153704_10.jpg,ok
15,48c9f0fa66dd753ac83633b3dd603f28,0.92,/ok/20250506-160751_4.jpg,ok
15,4d278c7428563b69e55e216b62fb4bd9,0.92,/ok/20250506-160755_8.jpg,ok
15,61029d0ad0045accd695311830689c03,0.92,/black_stain/20250506-160554_2.jpg,black_stain
15,7d2e85ea311342b1690d0ce90b7ba7be,0.92,/ok/20250506-160749_2.jpg,ok
15,7e5f1431032b2cfb3319954d3a4d3232,0.92,/ok/20250506-153703_9.jpg,ok
15,9a2403dce489cd10d50cd5cf16e3bdb9,0.92,/ok/20250506-160747_0.jpg,ok
15,9df1c5ea825b85aa3a55aa3125d47090,0.92,/ok/20250506-160754_7.jpg,ok
15,aebdefddfea76db02cde4dcf0e1edd56,0.92,/ok/20250506-153654_0.jpg,ok
15,ff8159419a16530a57b35837832eb1b9,0.92,/black_stain/20250506-160556_4.jpg,black_stain
16,10955f2986e3c00ef3f6d32101d70274,0.92,/corrosion/20250513-112359_8.jpg,corrosion
16,1b6a128f4190781f8f689ac1cdc772aa,0.92,/ok/20250513-110728_13.jpg,ok
16,3e1f4d6a434f7de69bcef87fb372936a,0.92,/corrosion/20250513-112222_3.jpg,corrosion
16,603fb30eedcc363be6736b892cc16bfb,0.92,/corrosion/20250513-112218_1.jpg,corrosion
16,66a00d64eef00f9b218954584fe4479e,0.92,/corrosion/20250513-112357_7.jpg,corrosion
16,804b453abc1483772aa6d086a1ff3c67,0.92,/corrosion/20250513-112309_0.jpg,corrosion
16,80b3c936fd7903b6889103d64bc681df,0.92,/corrosion/20250513-112355_6.jpg,corrosion
16,85214a6809b28ff7d7032b221f9c5184,0.92,/corrosion/20250513-112353_5.jpg,corrosion
16,8cff5e488a0c1ad2490c464d32a15050,0.92,/corrosion/20250513-112216_0.jpg,corrosion
16,fb3b72342ddd57351d3e9a858aba6963,0.92,/corrosion/20250513-112224_4.jpg,corrosion
17,1471d9b97ffcdfc2220780a71af0cfb4,0.92,/ok/20250513-110734_18.jpg,ok
17,1aac1543a1c6ce0c47fbe2faea56a178,0.92,/ok/20250513-110727_12.jpg,ok
17,1da40111553ad4756777983f62d6d629,0.92,/ok/20250513-110733_17.jpg,ok
17,4ad26c5347212668f5fc8c3994b36e7b,0.92,/ok/20250513-110730_15.jpg,ok
17,a09271508719b8e0965e22ec381a47e7,0.92,/ok/20250513-110725_10.jpg,ok
17,c9f7c1735a63abfcc0e6731be43e936b,0.92,/ok/20250513-110729_14.jpg,ok
17,df7d3977f4b097461099d97c5577844d,0.92,/ok/20250513-110719_4.jpg,ok
17,e64e6b4358cc2b8d5449e8e1eaf233ca,0.92,/ok/20250513-110731_16.jpg,ok
17,e7386545b452e068d96a69f27f4f4bd3,0.92,/ok/20250513-110720_5.jpg,ok
17,f6750bc6fc5d28fb12f7cfc35542299a,0.92,/ok/20250513-110717_2.jpg,ok
18,555b2ca6cab523f386fdd0a9089e170b,0.92,/deformation/20240617-223958_5.jpg,deformation
18,58a69090822f66bd7c20c831abbe3b9e,0.92,/deformation/20240617-224010_3.jpg,deformation
18,595f0ac64198a2e246115252b80c8e97,0.92,/deformation/20240617-224001_8.jpg,deformation
18,7ec1d11e2230837bfb30bbfc130b536c,0.92,/deformation/20240617-224008_1.jpg,deformation
18,85563aa9db6bce44f5bbcef1d3afa9e3,0.92,/deformation/20240617-223953_0.jpg,deformation
18,ae7ccdc1a93d05bf81d87bdbabc947a0,0.92,/deformation/20240617-224011_4.jpg,deformation
18,b3731d04a1bb3a115b854afb795b2e82,0.92,/deformation/20240617-224012_5.jpg,deformation
18,cc3fa92eda6372fc76439823a128de1b,0.92,/deformation/20240617-224000_7.jpg,deformation
18,d63bf1e81b631ed1246418343a4c9a06,0.92,/deformation/20240617-223956_3.jpg,deformation
18,e94144774f13d54ef7e9713198d1314b,0.92,/deformation/20240617-223959_6.jpg,deformation
19,0b4900c701f1cf72975bd58e58f40328,0.92,/ok/20250513-130857_8.jpg,ok
19,2fd893c2a139432d1bd156c5fdc7240b,0.92,/ok/20250513-130937_5.jpg,ok
19,37da925a2479be78465de38da7a4663c,0.92,/ok/20250513-130851_5.jpg,ok
19,3a7d99274f4190b1657e475f2fe6f8e8,0.92,/ok/20250513-130848_4.jpg,ok
19,5f2ecf4cd47668a2408550f004c5189a,0.92,/ok/20250513-130928_1.jpg,ok
19,95a6a5deeb44a3c4296d3a189ecbfd39,0.92,/ok/20250513-130943_8.jpg,ok
19,ada79b184c322c3f431c26d30f492fbd,0.92,/ok/20250513-130939_6.jpg,ok
19,b8902c9ca24f86bc484d2baffbd71bcf,0.92,/ok/20250513-130941_7.jpg,ok
19,c24809c2f4e25a0158116ed694c4d1af,0.92,/ok/20250513-130853_6.jpg,ok
19,c2fe626b68b47e1eee7a450cfbe03e9c,0.92,/ok/20250513-130846_3.jpg,ok
20,20a865631cbdfd355bc14d695b4cb775,0.92,/deformation/20250521-115011_2.jpg,deformation
20,2a1d39b2e6d52c089b4267f59d0b2aa4,0.92,/deformation/20250516-110556_2.jpg,deformation
20,370ae591a1915a88d63efe9bd3cdf791,0.92,/deformation/20250516-110608_8.jpg,deformation
20,5d97e6856bb8f71af37de77f14b01d08,0.92,/deformation/20250516-110554_1.jpg,deformation
20,6ae094e11905cb54ee06aed11397334b,0.92,/deformation/20250516-110606_7.jpg,deformation
20,92bed89edc2e1749acde58e9c3c6cdac,0.92,/deformation/20250516-110602_5.jpg,deformation
20,96a0abcf8061bf5cccbf92f9825998c1,0.92,/deformation/20250521-115009_1.jpg,deformation
20,ad5c9a3482ade8007d53d3acd1eb965b,0.92,/deformation/20250516-110600_4.jpg,deformation
20,b181aff07229bca38b4974c5fbd4f7a1,0.92,/deformation/20250521-115013_3.jpg,deformation
20,ebbae983e4a0c09bbde9297f4ba54399,0.92,/deformation/20250521-115016_4.jpg,deformation
21,1adcb863f53c9f51dd6bab1a4a313306,0.92,/crack/20250506-161125_2.jpg,crack
21,1eae60f8ecaa6cd9d4cd62b1398ef6ef,0.92,/crack/20250506-161127_4.jpg,crack
21,2daf414578cd09c715147ef59940d032,0.92,/crack/20250506-153358_4.jpg,crack
21,8032f4b65941e0deb329b94fb812328d,0.92,/crack/20250506-161129_6.jpg,crack
21,8a81e4e774ce73cba333937a7fdb0c0b,0.92,/crack/20250506-161124_1.jpg,crack
21,922ea4cc8c2af1d9aeeae6fc8130bb55,0.92,/corrosion/20250506-153234_5.jpg,corrosion
21,93d5daefa9e2a4251871d8a8ee89c654,0.92,/corrosion/20250506-153231_2.jpg,corrosion
21,b0c6332a80680870fc1408dd7cd42f75,0.92,/crack/20250506-161130_7.jpg,crack
21,cc5a56ccf41097c32e0f92fdf03b0d2d,0.92,/crack/20250506-161126_3.jpg,crack
21,dc97a51a28876cb45b605648873adaf0,0.92,/crack/20250506-153355_1.jpg,crack
22,23129964d881a2be3e72df17abfd43a8,0.92,/deformation/20250521-114426_2.jpg,deformation
22,261d201934fcd632565b77804fc68d6e,0.92,/ok/20250521-114650_2.jpg,ok
22,63dc3416c20d328d76f1ac70d99b92b1,0.92,/ok/20250521-114428_3.jpg,ok
22,7fce055f3e450288a332fac43ee161ee,0.92,/deformation/20250514-145250_8.jpg,deformation
22,8e9d6da05cc312b5fcaaa9e2e1c9e146,0.92,/ok/20250514-145246_6.jpg,ok
22,9af4bedd9ee480452239d6c0f818c35e,0.92,/deformation/20250514-145244_5.jpg,deformation
22,a51ccea1cc445201c948e6ca457a3d65,0.92,/deformation/20250521-114655_4.jpg,deformation
22,b3633de039a4105800e5e240680282d7,0.92,/deformation/20250521-114653_3.jpg,deformation
22,bac9cc7ea0617d0b60d5533c05e4df2b,0.92,/deformation/20250514-144217_5.jpg,deformation
23,133553df501e1ef53104b2aaf358c561,0.92,/background/20250616-101029_44.jpg,background
23,31c1a90e66fc1bdc9b8618cf30426e6b,0.92,/background/20250616-101031_45.jpg,background
23,578ddb7187999adb3e6c02c5ae532327,0.92,/background/20250616-101054_68.jpg,background
23,64cf0a61474074b38398c4abcfab9b85,0.92,/background/20250616-101050_64.jpg,background
23,bc3543ed98f52f87ba1779424e25313d,0.92,/background/20250616-101056_70.jpg,background
23,c40e8f4efc2943cf856b1c29b0e20f52,0.92,/background/20250616-101103_76.jpg,background
23,de5175f15b42df5ec5459fa51f27568c,0.92,/background/20250616-101049_63.jpg,background
23,f0b9a687400dcceb2bea65be1f613b3e,0.92,/background/20250616-101137_109.jpg,background
23,f6d7e8b623d0757da17199b17b8f5960,0.92,/background/20250616-101053_67.jpg,background
24,0b84c8f19b7fb8739bfd62da4d6855ef,0.92,/other/20250612-112020_4.jpg,other
24,479d6ad67e3f113359c8bdceb5b13eeb,0.92,/other/20250612-112032_15.jpg,other
24,4cc9575a524baf14cb94fcd470e62f12,0.92,/deformation/20250521-114412_5.jpg,deformation
24,61330ee9d065de4151d85567d48b0c9c,0.92,/deformation/20250521-114354_8.jpg,deformation
24,6c75d7712c0bad9b7aaaa2633b9f1701,0.92,/other/20250612-112024_8.jpg,other
24,aad2ad03447f73182ea5f33f226684d6,0.92,/other/20250612-112025_9.jpg,other
24,cc37594a13014759f31fb0fc2871a52e,0.92,/other/20250612-112031_14.jpg,other
24,ea0bcb2aa93252be358a89e2cbcebb20,0.92,/other/20250612-112016_0.jpg,other
24,f6f45d2318bd6c5fa1a930cc372f3086,0.92,/other/20250612-112017_1.jpg,other
25,1499f04267dfc870dfec2f4324a9c9a0,0.92,/ok/20250707-153521_11.jpg,ok
25,2b62ac4fcc53b883cb797179cb7acd05,0.92,/ok/20250709-154352_0.jpg,ok
25,3d0842b7a6d0e9ea836e29cbdbaefb2d,0.92,/ok/20250707-153527_17.jpg,ok
25,6441153d6e2a2fde64ffd4790fd5749f,0.92,/ok/20250709-154353_1.jpg,ok
25,788b90e73298033567ba350302667d34,0.92,/ok/20250709-154345_5.jpg,ok
25,a786357b7089fb3916d6a3c1e44f2446,0.92,/ok/20250709-154340_0.jpg,ok
25,d2a7fb25a41c92c5efafa589a8834b76,0.92,/ok/20250709-154346_6.jpg,ok
25,e0c874415442444be7eb89500b68bb97,0.92,/deformation/20250707-153143_15.jpg,deformation
25,efbe613f9b00728cbf6f066fd3a437fb,0.92,/ok/20250709-154307_4.jpg,ok
26,0b89a86295bb31609750e34c0447cc9b,0.92,/ok/20250505-151819_7.jpg,ok
26,15e03693d0e7b0793c52221cfa67cd03,0.92,/ok/20250505-152126_6.jpg,ok
26,1bd6675ed985292f538b733d05eee11b,0.92,/ok/20250505-151521_2.jpg,ok
26,5238c523a06b4b04ecfe55cba018d2e6,0.92,/ok/20250505-151528_8.jpg,ok
26,aedb83b85eb5bf6077c7107076493ff0,0.92,/ok/20250505-151818_6.jpg,ok
26,cb1c4b4da029f5ce58576e7ace77fd3e,0.92,/ok/20250505-151519_0.jpg,ok
26,db98c6e77599e146cc81c6a3aab42f66,0.92,/ok/20250505-151814_2.jpg,ok
26,dd65c646d9034d460a6c3b9ac1d3f31a,0.92,/ok/20250505-151529_9.jpg,ok
26,e5bf61022b4f499033cdfc160440154f,0.92,/ok/20250505-151520_1.jpg,ok
27,16b484729468bf95d0457a56e5695087,0.92,/water_stain/20250612-112534_48.jpg,water_stain
