image_id,split,file_path,label
d41cbad934c68f640c0c772a37a615f7,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250513-164954_2.jpg,deformation
e7f3578a98627761bd16391ada5dc416,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250516-085646_4.jpg,deformation
1fdcd4fc5cb884502900335665e48ba7,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250516-110339_1.jpg,corrosion
705e2b2ca0437d45f3b10118bdde5e4a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250513-170643_0.jpg,deformation
bd9bc5bc3358fe297020ba25509b3560,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250514-153259_6.jpg,deformation
bae3c33d16d17fd50163383bcff5e25a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250506-162942_0.jpg,deformation
2b62ac4fcc53b883cb797179cb7acd05,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250709-154352_0.jpg,no_defects
56a581f54cc0647c1cd63b1252de7834,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-112453_8.jpg,water_stain
071051513dc4ecb0c64160739f6ba7ec,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250521-115904_2.jpg,deformation
5c874c41f2253f7408e064cc80ce5a31,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250521-113903_9.jpg,deformation
67eed90034fb7f50cdd473a6d588c5b3,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250516-092357_2.jpg,other
246cdb4cdf4c43322a4d3911a69115a5,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20240617-224406_1.jpg,corrosion
2f92e7b416e4668c7521b363c15362d9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250630-095404_12.jpg,corrosion
d3805bf28fbec8e3e52816a907eb4a09,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250521-124320_3.jpg,corrosion
413fc444cfc99199c1084b0b9e6e474a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-145756_2.jpg,deformation
3a64cbe743d144d6fa13d235923d1f55,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/black_stain/20250516-104116_5.jpg,black_stain
15e8f1bc2fa6790d151f1ba5a46147a0,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250516-143840_1.jpg,no_defects
01815b0f4a184c0ea644a304c654fdda,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250707-162938_4.jpg,corrosion
9fd7d1e04a399e5b4b285b9a4e403553,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250612-111413_5.jpg,deformation
511a1f3dcde610c0f6f8a83a36f46a9d,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250514-143358_8.jpg,water_stain
3852b375d54261608b089a080ef153bd,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250709-151751_1.jpg,deformation
3b47c6d9c934d74a0665703b84a768bc,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250630-154940_4.jpg,deformation
03f5ee6831b3b2848bb42d5b4cc02013,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250521-104921_4.jpg,deformation
2aed7fa7eba38ad344506b86b66e8887,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250709-154317_1.jpg,no_defects
7b50dfee89f16e0c116f31a898c02449,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250709-154135_5.jpg,no_defects
0bb1feb8ecd5184a8d6a0e1e694c8a21,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250521-124043_9.jpg,corrosion
ad40a40f7731711759ff3cfd87e59f02,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-112804_2.jpg,water_stain
7c7f2ff6a7876a0f92b714bdba592814,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20240617-224423_1.jpg,deformation
9338fd0234f223e2c0cdee7f75bad251,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-113342_6.jpg,water_stain
25fd68d896933f6a1ff2b10887742b8c,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250505-153158_3.jpg,no_defects
6c9d098aaa6a0c1e8f5b477b9c10b01c,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250516-092411_9.jpg,other
e034f4eeb081270e5548a206b814f0e9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250630-095412_20.jpg,corrosion
ed45bf0b426cea6710fb5482045e14e9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250707-144637_5.jpg,water_stain
ad5c9a3482ade8007d53d3acd1eb965b,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250516-110600_4.jpg,deformation
3dbdec4f11959453d3400d7062ce6e08,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250513-110724_9.jpg,no_defects
f6750bc6fc5d28fb12f7cfc35542299a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250513-110717_2.jpg,no_defects
4b7dca2c383f09a4627d884c03fc443e,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250513-165523_3.jpg,deformation
dfba39ea46e39b579a0e0b57db8288bb,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250516-150810_9.jpg,no_defects
a2df92557b87d482de13799ce8a12fa1,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250507-165829_17.jpg,deformation
7d2e85ea311342b1690d0ce90b7ba7be,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250506-160749_2.jpg,no_defects
3e04f696e59f22d4cc7edbdfcf00ac4c,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250506-160716_6.jpg,deformation
62a3259a8838c4c3106bcdb665ace47b,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20240617-224329_4.jpg,water_stain
54b41797e538ed3445c7a03b5142353b,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250513-112526_9.jpg,corrosion
733b9a4f88d08ced22e706a3db01bfa8,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250507-165340_10.jpg,deformation
92bed89edc2e1749acde58e9c3c6cdac,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250516-110602_5.jpg,deformation
203b1ad7b810d0900f3e61c06cfd10be,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250521-170053_3.jpg,other
58269951d82b7f35d7811e0796c09ced,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250709-153856_1.jpg,no_defects
148bc8f8010fea8a675e51052098c3fe,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250709-151206_1.jpg,other
dec802426d60d3c1902106d96c34b6cd,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250521-151154_7.jpg,deformation
243c4b439d334f95f12b8d6a585fdcec,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250521-151927_8.jpg,deformation
90479222257ecb2149f2310542c06308,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-161754_4.jpg,deformation
c8367e37fffd7326634b2ee17f7b4a56,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250709-154400_8.jpg,no_defects
f857f1ccee602b75609a19bfb20a19de,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/crack/20250516-084821_3.jpg,crack
c2d12897b2d47d378b15d5b176b68ae1,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-112751_11.jpg,water_stain
87b05b759e30e370d956e30cf077ebd9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250513-164913_3.jpg,no_defects
a4e507d9d52f3f3fd6cac05063c38713,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20240617-223938_5.jpg,no_defects
42324e2d3c8e66f27d36c5090607b742,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/crack/20250630-095024_2.jpg,crack
07911c3b05f3bb997986cc6debd7a950,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-141016_6.jpg,deformation
260322f2f91c841172089082658a7a23,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250709-154803_6.jpg,no_defects
c40c661fead8f473680fa0764ac7df40,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-164428_8.jpg,deformation
3d0b679dbeebcfd1d65047c1e2eb8f0f,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250514-143130_1.jpg,deformation
67c08e2e77d7fef67c720cea86a5ad88,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250709-151237_8.jpg,deformation
264937381f275b02355d0c5e82881868,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20240617-224325_0.jpg,water_stain
11cb418d46b15493f896134749192cdf,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250514-145917_8.jpg,water_stain
0a4ede622304703e49157f58a0db2e5a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/missing_part/20250521-114533_2.jpg,missing_part
24501eff1e5d5a7790188e8b1c595691,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-151827_1.jpg,deformation
6440716f439b06223a7974b3ac3a0140,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250521-115817_5.jpg,no_defects
5ffca64ade157824332f0348fff188dc,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/missing_part/20250521-151107_5.jpg,missing_part
d9646a4581b177f2b5873d5870c806f1,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-140544_8.jpg,deformation
990cbea6e5c58ce0cb20dce65e39719c,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250709-151331_5.jpg,corrosion
a3e3bc84686904cf0fcccf68c080fea6,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-112742_3.jpg,water_stain
776b4a21a66ef26c079601dfc980ce97,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250514-143435_8.jpg,water_stain
6f5b0fb304a2a07aaad0f0154b2b05e2,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20240617-224407_2.jpg,corrosion
9d462b14fd24c52fa6c7d653bf6410b2,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250514-143431_6.jpg,water_stain
cc5c5e8edc0e04da9a53d666dbffd33f,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250514-153451_13.jpg,deformation
6654d1f3d54e7688677f300f7ff4d37f,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250516-150840_8.jpg,no_defects
2f31ced215a76d65946cb69d7f9b429c,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250707-153534_1.jpg,no_defects
885857edd8a69b637b662520efe83141,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-153104_10.jpg,deformation
27c47e3e2e95932cd904ce538e9fa0a0,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-161059_3.jpg,deformation
b92678f5540c138312c8fdd5624971c1,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250630-095342_33.jpg,corrosion
6b55a1df98bc82e94cc5cb35b4428529,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/missing_part/20250516-110859_1.jpg,missing_part
41bf644327046a9078fc7c19300a665b,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250612-110922_33.jpg,deformation
5b2f1d7d8c73262599b1b5e50b22e36a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250707-153549_16.jpg,no_defects
2fdce918d961d86d736cb51d4ff62c63,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250516-105305_6.jpg,deformation
cf9b88e65a030be26ade9a835e62f62a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250516-150756_2.jpg,no_defects
96dd2e16470ff4f66c3db1ad4605c606,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-151826_0.jpg,deformation
e7d0f22c8c8b7a2422137c819b193666,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-112445_0.jpg,water_stain
6953629a7e48c49ee9b462360eee226a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250513-104854_7.jpg,deformation
9029199ea44ba8cb9106145084bf3db9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/crack/20250516-084817_1.jpg,crack
e280a7592d4b6d9f6aa3334e5daaed94,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250513-165521_2.jpg,deformation
46fe28fbdca71673fb626f9eca17efaa,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250514-153608_3.jpg,no_defects
f3a7bf15fb48eaf87d5e3db9ca6b7ca0,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-150036_5.jpg,deformation
fb3b72342ddd57351d3e9a858aba6963,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250513-112224_4.jpg,corrosion
943f0583080d07321d5ad36521274628,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250506-162947_4.jpg,deformation
89583a2c0803922e8d5f7c5abe3f2cec,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250630-155755_8.jpg,deformation
c5db7c68fc7786353aa3304a78ee6ded,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250513-110607_1.jpg,corrosion
974886a7371ac63d01cd9ffb2e83f192,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-140541_5.jpg,deformation
90c57975fe22511aa797462f8ce21b33,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250516-110610_9.jpg,deformation
95a6a5deeb44a3c4296d3a189ecbfd39,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250513-130943_8.jpg,deformation
08835c79658f4dceb1d70fc4de044982,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250630-155754_7.jpg,deformation
95ba5d8534ec9a70aa45cd83f957903c,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250521-170051_1.jpg,other
1505a91f8fddbba404aec1b3f49dfa7b,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250516-150808_8.jpg,no_defects
a2220c5ede73d4e2d112cd2d8a429b3d,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250709-151807_5.jpg,deformation
b31f4a9fc3d85948c09aa52fa987597b,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/missing_part/20250630-095936_11.jpg,missing_part
e93c490994ecb5b599c0b13c1a4d6636,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250630-095319_11.jpg,corrosion
9fc9e13171a76396389fa2b6cd90bf87,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250707-142350_7.jpg,no_defects
4f2b43fa0d1da0dbab5356c68516a9c2,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-112202_18.jpg,water_stain
863e818aa6ee3febd5d07934b4b6d20a,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250514-153449_12.jpg,deformation
0cf632e9c29fb7b891794e359b47fa16,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-153055_1.jpg,deformation
2952b61adad10f776b58a0a64374d0b9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250612-113045_16.jpg,corrosion
71d9dba1699e40df29e35177578ec894,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250521-115456_0.jpg,deformation
e359a25fabf44af6048caa0a2cc39381,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250521-170057_7.jpg,other
479d6ad67e3f113359c8bdceb5b13eeb,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250612-112032_15.jpg,other
8537cff7a9f3707f393a6b0f52ad3e0c,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250514-152819_10.jpg,no_defects
e2095438bff8474c5ff6ad02f6c9e3ed,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250630-095311_3.jpg,corrosion
519f27f5e9f77a54341a2791688e3097,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250521-163949_8.jpg,deformation
e8f8473c6634931148d7b66c00d8110c,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250507-165346_16.jpg,deformation
0d95f9d2b2b2fdafb6bfe8227e950c24,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250516-144008_3.jpg,no_defects
ead0c8240ac97e05f9f28c8d4a0c8af1,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250709-154804_7.jpg,no_defects
cd80216a008d9f6f05adda3d2f1467a9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250612-112034_17.jpg,other
3fd98623ee6fd4535ed127d9619480dd,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/missing_part/20250508-134216_6.jpg,missing_part
7fb7bf31559e7d5f80dc9e16a46ed108,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250630-095405_13.jpg,corrosion
0f8f5370461aba36d6379400789dc9e4,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250630-155750_3.jpg,deformation
142e55f0c6ad95e7403ffd17d2aa3eee,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20240617-224428_6.jpg,deformation
330f031f965514ac7794f5e79c7bc842,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250514-100911_9.jpg,deformation
c02ca2fb1713ad5c248eb27236823d4e,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250514-143551_4.jpg,no_defects
ae7ccdc1a93d05bf81d87bdbabc947a0,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20240617-224011_4.jpg,deformation
2a1d39b2e6d52c089b4267f59d0b2aa4,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250516-110556_2.jpg,deformation
1677c5eb3b9e890e35b87ed6f6f0b51f,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250516-143510_5.jpg,no_defects
5175b7a2dc9bdf9f907bcc7197414ca7,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/other/20250506-160219_6.jpg,other
318fdde4270b54c2ce8849cf2ad4c2bb,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250516-143504_2.jpg,no_defects
2d33f51e83c8d811eb4e7ff0d10fcb96,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-152250_3.jpg,deformation
08921636126392eae34c0552dd886315,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250630-155732_1.jpg,deformation
5dc4d176ef3d2fc3dfbd37c9fee01148,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250612-110216_3.jpg,corrosion
b8902c9ca24f86bc484d2baffbd71bcf,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250513-130941_7.jpg,deformation
5d97e6856bb8f71af37de77f14b01d08,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250516-110554_1.jpg,deformation
a6696c15544122f2b218186ce0c586a9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/silicate_stain/20250612-112712_13.jpg,silicate_stain
8e87773f403e000637eaada25c4c7606,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250707-152345_1.jpg,no_defects
2d979ddc58c7b47bfc6b5a3eb740cc9d,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/crack/20250506-153359_5.jpg,crack
66a68e218b2f9154274c426728de97c9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250709-151311_6.jpg,water_stain
0f77c8ef060a8d4af2c107704dfbc335,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/missing_part/20250630-095931_7.jpg,missing_part
523958a9d5474a96c562525be6dab5c0,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20240617-223840_6.jpg,deformation
2e9a09bf3c1049f15ea224b4404905c9,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20240617-223833_0.jpg,deformation
553c7795794bd15d3c27e1610af6db40,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250505-153552_3.jpg,no_defects
0a296f6c72879c6c85f0697970d48154,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250513-104940_5.jpg,deformation
1c32af0da0be7c0920565e2ccb313781,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250612-110307_8.jpg,corrosion
6526b9bc78ccdc3e4ab0c5ee950dc9ea,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250516-104647_7.jpg,deformation
6d7a169e7e46815853113520fd1b6b68,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250707-144613_4.jpg,deformation
1da40111553ad4756777983f62d6d629,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250513-110733_17.jpg,no_defects
72cc758457c54b946e832d952247d4df,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20250612-110217_4.jpg,corrosion
e62f704890b11a7ac8229684eb2b98ae,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250507-165844_9.jpg,deformation
29b7148f3834bb98f93d2168cf34f6af,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-112145_2.jpg,water_stain
d23d11c7909b3a4ae61035904b307b4e,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250507-165330_0.jpg,deformation
a1942427902d6939f8f4892d73b1223b,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250707-142846_5.jpg,no_defects
380b7fdb062732a3191b8b7c6a0c22b0,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250514-145403_6.jpg,no_defects
2d24c49622a960c1c2fc8f375032069d,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/deformation/20250630-155737_6.jpg,deformation
b829df46e616c033b4feb31a87766e6b,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/water_stain/20250612-113035_7.jpg,water_stain
4693f36f933df797d7fb5242cdc76421,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/corrosion/20240617-224351_3.jpg,corrosion
127eddfa90085b23674c80ba666e1b28,train,/srv/defectDetectionDataset/multiclassClassification/full_clean/no_defects/20250709-154727_5.jpg,no_defects
