image_id,split,clean_label,out_label,src_kind,src_path,dest_path,status
795de731b4a68aa939fdc963b2ce194c,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250516-085531_0.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/795de731_20250516-085531_0.jpg,copied
fbf094f8e01f29a5959d3f6562594727,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250612-110414_6.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/fbf094f8_20250612-110414_6.jpg,copied
6eaf2d83e306c1d59825125702fceeea,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250612-110410_2.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/6eaf2d83_20250612-110410_2.jpg,copied
ff6c6b8167886897c15b388aae4fd6e4,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_225008_664.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/ff6c6b81_missing_part_20240617_225008_664.png,copied
37be9a2da056b245a5102d59d7d4654d,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20240617-224059_7.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/37be9a2d_20240617-224059_7.jpg,copied
e6fd528671ddf640ffecb935be800485,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_232748_096.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/e6fd5286_missing_part_20240617_232748_096.png,copied
db91145446a2619fbe445383ca4c37da,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143244_5.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/db911454_20250603-143244_5.jpg,copied
29356204e834a7abe6dd891bd97398d8,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250516-105859_6.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/29356204_20250516-105859_6.jpg,copied
397900c4ebff510915d1466bf69bc45a,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-142953_7.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/397900c4_20250514-142953_7.jpg,copied
b4396bf51fbf4c37b7cceb77308128d2,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_225020_321.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/b4396bf5_missing_part_20240617_225020_321.png,copied
d3fe4c7eba0c1c98c608dc74d77390a3,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_225018_185.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/d3fe4c7e_missing_part_20240617_225018_185.png,copied
47277da2be6fe0bfee9095f7261b3c0e,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-152851_0.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/47277da2_20250514-152851_0.jpg,copied
0697c6c9b06ff378ba8b1e92752a4137,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250612-110427_18.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/0697c6c9_20250612-110427_18.jpg,copied
d728e9981e937852e6a5c4bfb37f03f6,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250630-095119_17.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/d728e998_20250630-095119_17.jpg,copied
57ce3e6bbca702a442b382ef012e3581,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250516-110857_0.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/57ce3e6b_20250516-110857_0.jpg,copied
775fe30c5f935773b58361ef0142f21f,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143417_51.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/775fe30c_20250603-143417_51.jpg,copied
d145b61124f07d4b42c6ef542e635961,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143324_25.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/d145b611_20250603-143324_25.jpg,copied
1aa3ed2f2ddae0ed32d545bd5f8c2015,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250508-134213_3.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/1aa3ed2f_20250508-134213_3.jpg,copied
a75bdc1f2f03272baa484a10f894290a,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250521-114528_0.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/a75bdc1f_20250521-114528_0.jpg,copied
a059b470e3f3161949f23f09ecc88c9b,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250516-085547_8.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/a059b470_20250516-085547_8.jpg,copied
87736ad527d3c41c31e7b41656115d7e,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_232758_868.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/87736ad5_missing_part_20240617_232758_868.png,copied
708bbfa8942ab5848c7b57ebe6266a69,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250612-110426_17.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/708bbfa8_20250612-110426_17.jpg,copied
d12e0bf28f3da44e05b3476b668fbac7,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143310_18.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/d12e0bf2_20250603-143310_18.jpg,copied
f3efc0602925d46843f47641d4cac042,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-142957_9.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/f3efc060_20250514-142957_9.jpg,copied
e84b9a849298b8ad17b7598b77874791,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_225012_803.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/e84b9a84_missing_part_20240617_225012_803.png,copied
31911ad56f8a80dc28da0ac971ad5f9b,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250612-110430_21.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/31911ad5_20250612-110430_21.jpg,copied
ea85060bfd97d98e19c1e8796ef7aab4,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250516-084626_5.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/ea85060b_20250516-084626_5.jpg,copied
98107ac8a0efbadc32ff00b2593d05dc,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-143015_3.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/98107ac8_20250514-143015_3.jpg,copied
43a7fc489c28875d2808d4fa8f1643c6,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143316_21.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/43a7fc48_20250603-143316_21.jpg,copied
1e7c8a5b5e6fc8323cae59de0c64b364,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-150322_9.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/1e7c8a5b_20250514-150322_9.jpg,copied
5e6c6ff878af18f6d488522e51dee623,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250516-084632_8.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/5e6c6ff8_20250516-084632_8.jpg,copied
f56b8a6e2266432cd9c6179379b0af3a,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-152909_9.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/f56b8a6e_20250514-152909_9.jpg,copied
a76e74fc7461cd1c6ec0cb20613e8299,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143411_48.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/a76e74fc_20250603-143411_48.jpg,copied
7fb95e72300df964ddc497d4db0acc5c,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250513-143032_6.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/7fb95e72_20250513-143032_6.jpg,copied
785fcee121b8342a949f3834aa96a9dd,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_232957_341.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/785fcee1_missing_part_20240617_232957_341.png,copied
1ba8075eaa5d03e5c0ae1541cf983fcf,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250707-163013_4.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/1ba8075e_20250707-163013_4.jpg,copied
b89e5543e73c0ca1047f8ddefdda169e,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_225032_049.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/b89e5543_missing_part_20240617_225032_049.png,copied
a5bfe039b5fcff377db9eff403884ca3,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143300_13.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/a5bfe039_20250603-143300_13.jpg,copied
7bb85edfa331853b5b485a94195c32e0,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250513-143030_5.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/7bb85edf_20250513-143030_5.jpg,copied
9e6369c3f28c1d01922bf77142cf9aa9,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/missing_part_20240617_233000_026.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/9e6369c3_missing_part_20240617_233000_026.png,copied
790be08852c0a2331a6629f6f79c22b6,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250521-151059_1.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/790be088_20250521-151059_1.jpg,copied
eed6229cf90bbd25c5dd4e7fda5762e7,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-142951_6.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/eed6229c_20250514-142951_6.jpg,copied
cd15603a156916d62c665bca031a0aca,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250513-165434_9.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/cd15603a_20250513-165434_9.jpg,copied
c9afee0e0ad2199143bb0210b4ce7029,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-150314_5.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/c9afee0e_20250514-150314_5.jpg,copied
54af762cc9cba29913aebc34ece5713f,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143353_39.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/54af762c_20250603-143353_39.jpg,copied
d7add55f4c6f1f368057b0731f3068c7,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250521-151411_3.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/d7add55f_20250521-151411_3.jpg,copied
f68db556b3c8213a75f4711485732462,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250516-110725_8.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/f68db556_20250516-110725_8.jpg,copied
655f428342e67cf0c12923dc590945fc,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250603-143401_43.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/655f4283_20250603-143401_43.jpg,copied
ca97bbaf174db9fe93f1a9a61fbba550,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250521-151417_6.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/ca97bbaf_20250521-151417_6.jpg,copied
20a97bfb09f4330613533bc4fae89df4,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250630-095112_10.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/20a97bfb_20250630-095112_10.jpg,copied
6c255c41dbd363278d441415b03d0f2f,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250521-151419_7.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/6c255c41_20250521-151419_7.jpg,copied
a399df06d4215089967aeb42f31a7289,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250514-142947_4.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/a399df06_20250514-142947_4.jpg,copied
e209dc6477bd3ee9f281cda6ac3405d7,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250707-163015_6.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/e209dc64_20250707-163015_6.jpg,copied
cef20eead26bce0e81c696cba99b7371,test,missing_part,missing_part,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/missing_part/20250707-163014_5.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/missing_part/cef20eea_20250707-163014_5.jpg,copied
6f016a9092ebebd5d4f1b8dd08776ec9,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250707-144657_8.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/6f016a90_20250707-144657_8.jpg,copied
1f32d7234ae3fe08cf3f94a922efc276,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/water_stain_20240617_224613_341.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/1f32d723_water_stain_20240617_224613_341.png,copied
9c20ac6691c06e7f75ad5a2dc35c97d2,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250707-141214_8.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/9c20ac66_20250707-141214_8.jpg,copied
fa40f1998938e2a19b51c2432e1331a7,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250707-144640_8.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/fa40f199_20250707-144640_8.jpg,copied
81eec6977101db059077239cbf587f8d,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250612-113042_14.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/81eec697_20250612-113042_14.jpg,copied
1ff02f5384f49db3c0b828f5aea40124,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250612-112156_12.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/1ff02f53_20250612-112156_12.jpg,copied
ebf6024202b0dcc229f61cd4f0d007b3,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250612-112809_7.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/ebf60242_20250612-112809_7.jpg,copied
83816959610f8060ed1545254d6d65d4,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250612-112546_59.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/83816959_20250612-112546_59.jpg,copied
c206ea94f6cef40c1462f1ac6a78e540,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250612-112530_44.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/c206ea94_20250612-112530_44.jpg,copied
b018c182730bac8940d21f9f189adf90,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20240617-224319_8.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/b018c182_20240617-224319_8.jpg,copied
32e8cb2e189eb6e0c5f783e7e664e648,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250630-095206_17.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/32e8cb2e_20250630-095206_17.jpg,copied
b8d758aecdf1b18155055ea4dcd6afda,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250514-143425_3.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/b8d758ae_20250514-143425_3.jpg,copied
6d7c94cb1002dec6ce020d5c21652607,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250630-095156_7.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/6d7c94cb_20250630-095156_7.jpg,copied
19db0a4a2d167c1024e63d49842a6afe,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250612-112504_19.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/19db0a4a_20250612-112504_19.jpg,copied
0f5000e45c62d7ada79e639cc318a302,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/water_stain_20240617_224627_395.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/0f5000e4_water_stain_20240617_224627_395.png,copied
fccf62a32109d50576e07913d70e685c,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250521-114050_6.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/fccf62a3_20250521-114050_6.jpg,copied
3041995ff19b755d60c86d7ed799954e,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/water_stain_20240617_224634_186.png,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/3041995f_water_stain_20240617_224634_186.png,copied
fd58019966adf46cf8f26c89d78c72be,test,water_stain,water_stain,clean_valtest,/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/test/water_stain/20250612-112538_52.jpg,/srv/defectDetectionDataset/multiclassClassification/noisy_clean_split_new/test/water_stain/fd580199_20250612-112538_52.jpg,copied
