cluster_id,image_id,threshold,edge_mode,file_path,label,source,session_id,is_duplicate
1,9c3834bfb7f67aeff65f93b7be7a9b89,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-150829_3.jpg,no_deficiencies,old,unknown,False
1,9e0f17aba095a33eb3a06210f6371c32,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-150823_0.jpg,no_deficiencies,old,unknown,False
1,a82134e3225b1b0071bcb25acefc1414,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-084827_6.jpg,crack,old,unknown,False
1,aa9d79124b5be6b1716d3e171d7cea06,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-150838_7.jpg,no_deficiencies,old,unknown,False
1,afa6aa7348b3c4842505413ec62f69d4,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-150827_2.jpg,no_deficiencies,old,unknown,False
1,bda6c362b6c604138fad53bb25525771,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-150834_5.jpg,no_deficiencies,old,unknown,False
1,c94325e2879a9c7f5f3f4a7d871ce5fa,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-150901_6.jpg,no_deficiencies,old,unknown,False
1,d9ea1051ba8462ae92279dd0393eb205,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-084753_3.jpg,crack,old,unknown,False
1,db58c48f154cc92614fa45ffe7a25dbb,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-084803_8.jpg,crack,old,unknown,False
1,f7306dd290b626b62a2d7e1a14ac57fc,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-084801_7.jpg,crack,old,unknown,False
1,f936402e792491917895f7ff9bbd6e85,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-150859_5.jpg,no_deficiencies,old,unknown,False
2,0185ad29f9b1649f9b769a4964a39d30,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-110153_0.jpg,crack,old,unknown,False
2,0a87e3ea728bcee19069884bec3b02b3,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250521-113535_2.jpg,crack,old,unknown,False
2,0c17b38c1b710eb2958ec8c5f2a86355,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250516-105804_4.jpg,water_stain,old,unknown,False
2,1288bde1e099c34c373d9b1cf0b9e549,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-105739_0.jpg,crack,old,unknown,False
2,18b5e7a21855f2350d8ad6286e59d5d9,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-110205_6.jpg,crack,old,unknown,False
2,1b5a0b39f71cce0a231ae70622266bed,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250521-113537_3.jpg,crack,old,unknown,False
2,26a79510ddca401db55c1865dd782dbc,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/missing_part/20250516-105128_6.jpg,missing_part,old,unknown,False
2,34bc9fb66c6014e3ac1275d18f1c9294,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-110159_3.jpg,crack,old,unknown,False
2,465de6fc5847399b6f9e01d3504ad12a,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/missing_part/20250516-105118_1.jpg,missing_part,old,unknown,False
2,48340c6867db7f062691f1e69f7bb475,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/missing_part/20250516-105116_0.jpg,missing_part,old,unknown,False
2,622d8b93c71ac822096211d29a8498ae,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-110203_5.jpg,crack,old,unknown,False
2,674fc59a3ab4f41add76c5260fe84a64,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250521-113531_0.jpg,crack,old,unknown,False
2,6cea70b5458d461a18702b368b53b876,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-105741_1.jpg,crack,old,unknown,False
2,6fb9552c8deb537bbaa2c4729822e972,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-105743_2.jpg,crack,old,unknown,False
2,7c0cf0a3cf213b00bec909851cd9c81e,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250516-105806_5.jpg,water_stain,old,unknown,False
2,8dd669f2fe43183d65bd94a318361553,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-105808_6.jpg,crack,old,unknown,False
2,8e3e50f9c858d7050a194103e0b8dbe9,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/missing_part/20250516-105126_5.jpg,missing_part,old,unknown,False
2,a4103d84ca0d31013643a123e03794a8,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-110201_4.jpg,crack,old,unknown,False
2,aa262d683011fd9a25d018fd8d818211,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/missing_part/20250516-105134_9.jpg,missing_part,old,unknown,False
2,b288943fc0925aabe1f22709f5534dbe,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-110157_2.jpg,crack,old,unknown,False
2,bac651121e76457d620354e2f4bd34dd,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-110211_9.jpg,crack,old,unknown,False
2,c6211956f73146a9f7e29bc3684b26b6,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/missing_part/20250516-105124_4.jpg,missing_part,old,unknown,False
2,d87c72e6d86fade1ba1969dd614c0f32,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250521-113541_5.jpg,crack,old,unknown,False
2,e09b7b44d38d07397adf0e8e3ac6b953,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-105758_1.jpg,crack,old,unknown,False
2,e6b875b38cede90b874c837efeac5792,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250516-105814_9.jpg,water_stain,old,unknown,False
2,f63cf34a4ba016ace6880d225f3e39cc,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/crack/20250516-105800_2.jpg,crack,old,unknown,False
2,f8ba77ddf3a0e165187a7730c2679ffd,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250516-105812_8.jpg,water_stain,old,unknown,False
3,167b8d9402c70264af7fdde9b469f2ab,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143421_1.jpg,water_stain,old,unknown,False
3,21d147a5baf61303f1b68a57858d3cef,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143324_6.jpg,no_deficiencies,old,unknown,False
3,2cd97f25f6111d5bd47898b72668278e,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143437_9.jpg,water_stain,old,unknown,False
3,423005a45b0d26146e24f3a53810990c,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143346_2.jpg,water_stain,old,unknown,False
3,4dafc6a812d9f045f69a736660d7deca,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143425_3.jpg,water_stain,old,unknown,False
3,521eb4c669f6fd785dc8964b2e07e47a,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143553_5.jpg,no_deficiencies,old,unknown,False
3,5b91b41bb53b5ee80c2977299d42b019,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143435_8.jpg,water_stain,old,unknown,False
3,61bc3c1710705555172941d5df377c52,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143555_6.jpg,no_deficiencies,old,unknown,False
3,677120ae4ec0f7741971e3559fae97b9,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143400_9.jpg,no_deficiencies,old,unknown,False
3,6ad259a98456553a67259830f14f82df,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143342_0.jpg,water_stain,old,unknown,False
3,849d75128bb62bb5b619006da00a92c4,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143419_0.jpg,water_stain,old,unknown,False
3,91a5ad8ded245da17f1ea8e4edeb29c8,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143456_1.jpg,water_stain,old,unknown,False
3,9ee70ef3ae4c7ee747152aef8170bdef,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143557_7.jpg,no_deficiencies,old,unknown,False
3,a779c031b144cfa80b7a1120184d6aa3,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143356_7.jpg,water_stain,old,unknown,False
3,aa5cbc66d532aa203d2ea81b84c70fc4,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143312_0.jpg,no_deficiencies,old,unknown,False
3,ad06e8159e7b936f62731340a1b796ab,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143559_8.jpg,no_deficiencies,old,unknown,False
3,bb9bce6ba12b0f8e11d1fcb4c7823bb3,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143326_7.jpg,no_deficiencies,old,unknown,False
3,c0d9bc69cdc2defc47a8d79a9b084679,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143601_9.jpg,no_deficiencies,old,unknown,False
3,c204a781641dc1b7ee45f18c736cdb0d,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143330_9.jpg,no_deficiencies,old,unknown,False
3,c8d9255eb904bb63dd4fc1fd599fa6e1,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143433_7.jpg,water_stain,old,unknown,False
3,cdb28873c7d9a57d13515c41aa0ed2ec,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143320_4.jpg,no_deficiencies,old,unknown,False
3,d69b23421d65806f1b349a96455913bc,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143358_8.jpg,water_stain,old,unknown,False
3,dc0d603cc3655e3eb0fca25a94184957,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/water_stain/20250514-143454_0.jpg,water_stain,old,unknown,False
3,eaa9c5dc5477a86339978bc9076ad15d,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143543_0.jpg,no_deficiencies,old,unknown,False
3,f1362a28edbaac9d2b169dac38b537a1,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143318_3.jpg,no_deficiencies,old,unknown,False
3,f2a300b20726632f3e00b74dd936d7d5,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-143328_8.jpg,no_deficiencies,old,unknown,False
4,00bbcb2449a598122193db76ee6e8cea,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-150358_6.jpg,no_deficiencies,old,unknown,False
4,07c7b5c3a2c740fff33d91b14ca69dcb,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-110043_3.jpg,no_deficiencies,old,unknown,False
4,0a7836c096fb36bd2ea28a76073995f6,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-105953_7.jpg,no_deficiencies,old,unknown,False
4,17b4d7125ce44c4cc2f9520b52e35f0f,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-110039_1.jpg,no_deficiencies,old,unknown,False
4,1ecb62637b62904810cf8bca482322e2,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-151757_6.jpg,no_deficiencies,old,unknown,False
4,20ad3e7617ec90e0c0e8ab1d1d663d0f,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-151755_5.jpg,no_deficiencies,old,unknown,False
4,20ec30d2e3ca14cdafeccd5d880ca841,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-150354_4.jpg,no_deficiencies,old,unknown,False
4,259181c5a74a7059dd9c1d160f04810a,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-105947_4.jpg,no_deficiencies,old,unknown,False
4,292e4de945bf7af2bc2d4077ec147fd5,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-151804_9.jpg,no_deficiencies,old,unknown,False
4,4ccda2feaba9726e700c1143b884bbb1,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250514-150002_2.jpg,no_deficiencies,old,unknown,False
4,65666b6d1a5de843c253110f93545ae5,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-105945_3.jpg,no_deficiencies,old,unknown,False
4,65d91a1207c150fa106aacebf776399c,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-105951_6.jpg,no_deficiencies,old,unknown,False
4,67fcda2f4fed807a33101a040a0f31d2,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-105957_9.jpg,no_deficiencies,old,unknown,False
4,6f13990edb72a0a2b8313753e7770e05,0.99,mutual,/srv/defectDetectionDataset/surface_baseline_no_empty/no_deficiencies/20250516-105955_8.jpg,no_deficiencies,old,unknown,False
