image_id,file_path,label,is_duplicate
d8a96cea56c4fa187a59e19f76a2e833,/Silicate/20250612-113531_12.jpg,Silicate,False
a9caeb0dc7797cddeb82dbf326fae5e3,/Silicate/20250612-113539_20.jpg,Silicate,False
104ec00dcdfe84488b61993e74720b9b,/Silicate/20250612-113001_17.jpg,Silicate,False
2bb0621cde951fcfe80643b6eaaf1d76,/Silicate/20250612-112857_0.jpg,Silicate,False
f4b5fe0ba93fb3a8e0051eec9e4ace80,/Silicate/20250612-113525_7.jpg,Silicate,False
c41c75a71d2674128f002a78cf12a989,/Silicate/20250612-112706_7.jpg,Silicate,False
80f5dcda33044dd5d9b31c9161b8edc3,/Silicate/20250612-112946_3.jpg,Silicate,False
e96858150f71172fe8952fefb814634f,/Silicate/20250612-112916_18.jpg,Silicate,False
4174d934a73a32e29ee6cf9e39b6a66b,/Silicate/20250612-112659_1.jpg,Silicate,False
d9902dc84c61896f803e86848afe010d,/Silicate/20250612-112704_6.jpg,Silicate,False
3f2896f0865860f91900229e274c19cd,/Silicate/20250612-112947_4.jpg,Silicate,False
e589092c2d3732510dd84edb40a23ea3,/Silicate/20250612-112912_14.jpg,Silicate,False
921bb01ee6ef570cbe5f513cfb2fd2d4,/Silicate/20250612-112702_4.jpg,Silicate,False
dd02fdba2eed0c9878c8af19e89923ff,/Silicate/20250612-113544_25.jpg,Silicate,False
0342a4ee098b32ded9412ef4c9a27384,/Silicate/20250612-113521_3.jpg,Silicate,False
46aee1eadc4d16616a0b36797986872b,/Silicate/20250612-112953_9.jpg,Silicate,False
f8300d2d021b466f9a3ed648e3496b1c,/Silicate/20250612-112956_12.jpg,Silicate,False
0e136b72ed98f57a194dd0efe33bc37f,/Silicate/20250612-112713_14.jpg,Silicate,False
94ace75269b1da738ae573afe96a52ef,/Silicate/20250505-115827_9.jpg,Silicate,False
d717a2351dabaa8d2c6d3c99170120a5,/Silicate/20250612-113542_23.jpg,Silicate,False
ddcf5719e63c92605381c7a1f30fc495,/Silicate/20250612-112715_16.jpg,Silicate,False
711f891a539bd1f5c368e27275389b12,/Silicate/20250612-112913_15.jpg,Silicate,False
328637301d523f8d4eacb17932e63370,/Silicate/20250612-112957_13.jpg,Silicate,False
60e82c5333ea2c355ad486cf041404fb,/Silicate/20250612-112959_15.jpg,Silicate,False
73a44bfdd59fc2f4ba279ea4b5cc317a,/Silicate/20250612-113546_27.jpg,Silicate,False
cb576a7432db0ae43653c1131554e6a8,/Silicate/20250612-112901_4.jpg,Silicate,False
61f50790b61dd80fe5649ac434e26d87,/Silicate/20250612-112949_6.jpg,Silicate,False
ac923a3b6963908199784ff1d59aaf3c,/MissingEnd/20250516-105906_9.jpg,MissingEnd,False
817c4f4bd68e5d1c462f671ee6cc5ad9,/MissingEnd/20250630-095928_4.jpg,MissingEnd,False
36216dc04cf0125a1a6d2cad0e9f6e84,/MissingEnd/20250707-140539_3.jpg,MissingEnd,False
04c26eb468c0f18e16f008c27529c877,/MissingEnd/20250603-143407_46.jpg,MissingEnd,False
74ab814515cf2b3c65eea28eb3cdb1a0,/MissingEnd/20250630-095940_15.jpg,MissingEnd,False
7a9021c375d46456ca0aa436005ed553,/MissingEnd/20250612-110413_5.jpg,MissingEnd,False
f79e9e1147152756423b33aa254e0e86,/MissingEnd/20250707-163036_1.jpg,MissingEnd,False
7d4b2cb65081ea0b44c63a44ce0ee706,/MissingEnd/20250514-150320_8.jpg,MissingEnd,False
974886a7371ac63d01cd9ffb2e83f192,/MissingEnd/20250707-140541_5.jpg,MissingEnd,False
77a42915dd93630ad3d2ac88b6bbc92e,/MissingEnd/20250516-105130_7.jpg,MissingEnd,False
efbf1a70d19bec6c4d3553d8f6948fd6,/MissingEnd/20250521-151421_8.jpg,MissingEnd,False
e8fd3682b3980259c66e83c93433f164,/MissingEnd/20250603-143419_52.jpg,MissingEnd,False
f56487dab9adf31cfc95a16341be0256,/MissingEnd/20250516-110907_5.jpg,MissingEnd,True
c7b577e82a90925136e74a0e356b1c96,/MissingEnd/20250612-110419_10.jpg,MissingEnd,False
8c8ad16da21e5eee661448b0edc25182,/MissingEnd/20250707-163042_7.jpg,MissingEnd,False
e542981fb4762df85fc857fbe34243e3,/MissingEnd/20250516-105851_2.jpg,MissingEnd,False
d93184943ce2064f58a5e7f8f5fa8ad4,/MissingEnd/20250521-151115_9.jpg,MissingEnd,False
22d45401fba7865412fd5f5bdc3eefd4,/MissingEnd/20250612-110428_19.jpg,MissingEnd,False
4bf84e08587fc09d4f1b8c34beec17a3,/MissingEnd/20250514-143013_2.jpg,MissingEnd,False
2e70e11e9fb5f0e02acd576f270cb5d5,/MissingEnd/20250630-095111_9.jpg,MissingEnd,False
fd4d0d795fcb5a0a3c5e1fe372759c51,/MissingEnd/20250612-110421_12.jpg,MissingEnd,False
e9980f671337e3db8bd4f3cedeefbdf1,/MissingEnd/20250612-110420_11.jpg,MissingEnd,False
3e67860c1617499277ec0194a8c4fa35,/MissingEnd/20250630-095114_12.jpg,MissingEnd,False
d789f1b7547d9f926d41fcf6a4fd92a3,/MissingEnd/20250514-152928_18.jpg,MissingEnd,False
e1a8f71488fe5032a83f13a11efe838b,/MissingEnd/20250521-114543_7.jpg,MissingEnd,False
9533643df8988ff299124e7d208578a3,/MissingEnd/20250516-085541_5.jpg,MissingEnd,False
88a3c18f1d705d38df60e4670a857a24,/MissingEnd/20250707-140537_1.jpg,MissingEnd,False
0ae04b1549ebee554dbf68022a6706b2,/MissingEnd/20250516-110916_9.jpg,MissingEnd,True
bc5be89af1be898a1819408c13431b40,/MissingEnd/20250612-110425_16.jpg,MissingEnd,False
06b5e3ce24e132458f21068841432ee0,/MissingEnd/20250707-163016_7.jpg,MissingEnd,False
f0bd8fbfa3d80e879a173d5ae696acad,/MissingEnd/20250603-143304_15.jpg,MissingEnd,False
45ae974a3e8ef4fc3f4c9554d557a463,/MissingEnd/20250603-143335_30.jpg,MissingEnd,False
cd4f79d269affb414ad2ee857b0ab6c2,/MissingEnd/20250514-143023_7.jpg,MissingEnd,False
4c4961fe47febe1e5d60195a81a99a5f,/MissingEnd/20250521-151413_4.jpg,MissingEnd,False
184585c3010575b0a8bb55866e8a74b4,/MissingEnd/20240617-224222_3.jpg,MissingEnd,False
b77b31681828b443785801033f1510a0,/MissingEnd/20250612-110418_9.jpg,MissingEnd,False
13723c3bc18103a1b888e6b048ec934e,/MissingEnd/20250516-110710_1.jpg,MissingEnd,False
182a0d18ababf975c15b0a69974889c6,/MissingEnd/20250514-150308_2.jpg,MissingEnd,False
c5667a8c6286a124932717459adc37d0,/MissingEnd/20250516-110901_2.jpg,MissingEnd,False
c95d360e7aab2dcdf4cb5cfbc08dd6b0,/MissingEnd/20250516-105855_4.jpg,MissingEnd,False
4564bfdc53875ef0c60f746bd3c375fc,/MissingEnd/20250516-085537_3.jpg,MissingEnd,False
2451f8d90f9647bbfddbee3f3a83fc45,/MissingEnd/20250516-105116_0.jpg,MissingEnd,False
b4b69d5de7b32d35177d49949d794f1d,/MissingEnd/20250603-143431_58.jpg,MissingEnd,False
3cd85fbf2fa0ed584907c46a51809103,/MissingEnd/20250707-163039_4.jpg,MissingEnd,False
2c5f0d8e876ec66371be9dc753c572b1,/MissingEnd/20240617-224052_1.jpg,MissingEnd,False
cd579bd74d2d9536bf80c208f2b67f29,/MissingEnd/20250516-105901_7.jpg,MissingEnd,False
914495e7e7cacc3383388ac53f178bab,/MissingEnd/20250603-143250_8.jpg,MissingEnd,False
c4c4ae2f489b2cb6614867c21c55c446,/MissingEnd/20250514-142945_3.jpg,MissingEnd,False
ce3698f2491e96888e5e9ab4f21847b1,/MissingEnd/20250516-105849_1.jpg,MissingEnd,False
9bd6e71a467bf3bb06ffc1c810d3ccb5,/MissingEnd/20250516-085539_4.jpg,MissingEnd,False
e3448ea3144600ec0bf5f761e129174f,/MissingEnd/20250516-110913_8.jpg,MissingEnd,True
66bfdc79295c2d24ce36a82187224c07,/MissingEnd/20250516-110716_4.jpg,MissingEnd,False
fd721bc86d31800dbb9af19e9eac59c5,/MissingEnd/20250603-143252_9.jpg,MissingEnd,False
5420181b28681b3770cfc09ae8245bd6,/MissingEnd/20250603-143429_57.jpg,MissingEnd,False
5a958ae46e6ea1062a9f7806d3a7a447,/MissingEnd/20250612-110422_13.jpg,MissingEnd,False
ee61493474f412ca762780761e141032,/MissingEnd/20250612-110431_22.jpg,MissingEnd,False
795de731b4a68aa939fdc963b2ce194c,/MissingEnd/20250516-085531_0.jpg,MissingEnd,False
fe2fba01eb89e60b957a5290f25e9b3c,/MissingEnd/20250516-110844_0.jpg,MissingEnd,False
ca76c23e7f5b06f49cfbdf11f43e9e7b,/MissingEnd/20250516-105857_5.jpg,MissingEnd,False
990ba2f14d0f4da3edc4e5b9b897326b,/MissingEnd/20250603-143254_10.jpg,MissingEnd,False
a848fe5816c147637523ee9d1aeaed86,/MissingEnd/20250603-143409_47.jpg,MissingEnd,False
a2d3deecba431b68cef5e9b1a324319e,/MissingEnd/20250603-143357_41.jpg,MissingEnd,False
fbf094f8e01f29a5959d3f6562594727,/MissingEnd/20250612-110414_6.jpg,MissingEnd,False
6eaf2d83e306c1d59825125702fceeea,/MissingEnd/20250612-110410_2.jpg,MissingEnd,False
cec719eaa1a3ee0e1cb6657b43386d18,/MissingEnd/20250707-163026_3.jpg,MissingEnd,False
77b8dfd9371d073faeee4e20e36feb2b,/MissingEnd/20250516-110722_7.jpg,MissingEnd,False
d9b3e4c82d425e658627233f67c27e79,/MissingEnd/20250516-085533_1.jpg,MissingEnd,False
91dcc1fc773cbd9e34c42ed76a25e334,/MissingEnd/20240617-224213_5.jpg,MissingEnd,False
b0b7b3f3a3bbdc4c00a05d0d6739c427,/MissingEnd/20240617-224211_3.jpg,MissingEnd,False
46731cb1989cb8272c530bef9ce5d3a7,/MissingEnd/20250707-163024_1.jpg,MissingEnd,False
af260b0f72754ac61e1cc378ca34b644,/MissingEnd/20250707-140542_6.jpg,MissingEnd,False
d35a7cd5c76f88c8342a6f5ae89c9632,/MissingEnd/20250516-105134_9.jpg,MissingEnd,False
22bab1a3cc9cfd271c945bf8bc3f0864,/MissingEnd/20250603-143240_3.jpg,MissingEnd,False
a558d264c3efa5d522991a49cd26d96f,/MissingEnd/20250630-095946_21.jpg,MissingEnd,False
37be9a2da056b245a5102d59d7d4654d,/MissingEnd/20240617-224059_7.jpg,MissingEnd,False
88c68ae107faddb16a5ac592110d6d37,/MissingEnd/20250521-151407_1.jpg,MissingEnd,False
7a54c3c337fec89030e6e2dde55f1a3d,/MissingEnd/20240617-224219_0.jpg,MissingEnd,False
16ca8e7a78cd9583f45de8aca944a7f7,/MissingEnd/20250707-163031_8.jpg,MissingEnd,False
dbf4d92352b6c073a8f806294bb69cb9,/MissingEnd/20250516-110714_3.jpg,MissingEnd,False
3d14ddca4fc1257526743fdf19fcd2d6,/MissingEnd/20250630-095106_4.jpg,MissingEnd,False
03bb3f60acda5ca0db97addbf9f86c76,/MissingEnd/20250603-143413_49.jpg,MissingEnd,False
5d4aaefbe56f736301498841f742946b,/MissingEnd/20250603-143339_32.jpg,MissingEnd,False
c08c5d072bd9acba3a2113ecd764632e,/MissingEnd/20240617-224209_1.jpg,MissingEnd,False
a50af153f16728174edd6e22660c0d0a,/MissingEnd/20250516-105126_5.jpg,MissingEnd,False
52faa0bede49fc6f0755b54b9c0bc510,/MissingEnd/20250514-142941_1.jpg,MissingEnd,False
cd6b484208cb1513fb508404674fa549,/MissingEnd/20250603-143345_35.jpg,MissingEnd,False
73d17f45c8f0e825c6f092b0f38066a1,/MissingEnd/20250514-143021_6.jpg,MissingEnd,False
96eea152a3363498bf047af562ebabd8,/MissingEnd/20250707-140543_7.jpg,MissingEnd,False
515235da58848c1645e80eff0f684bfe,/MissingEnd/20250514-143019_5.jpg,MissingEnd,False
ae4403f90c29eefb907f5acf27909d6b,/MissingEnd/20250516-110905_4.jpg,MissingEnd,False
de12d751aeb51c709b27c55894f581de,/MissingEnd/20250630-095926_2.jpg,MissingEnd,False
8723a2361cd5990a25eabd0923624873,/MissingEnd/20250516-085543_6.jpg,MissingEnd,False
de2663dadf6e17f2c6e3c50a671d20bd,/MissingEnd/20250612-110416_8.jpg,MissingEnd,False
87c6831428cc772bda70d97b3ef02bab,/MissingEnd/20250514-150304_0.jpg,MissingEnd,False
fdb448128e9031bacb0488b2c2352ca2,/MissingEnd/20250521-151409_2.jpg,MissingEnd,False
a16d8430945d8586e2589bd7b5ec1a7d,/MissingEnd/20250630-095113_11.jpg,MissingEnd,False
fcd950eb48cae50d8ae6269d456a2f88,/MissingEnd/20250603-143258_12.jpg,MissingEnd,False
d5e6255a90d9c6d8a976c4d5966a78d0,/MissingEnd/20240617-224220_1.jpg,MissingEnd,False
587ad6cab0760c004e4731c6745fa6c7,/MissingEnd/20250514-152919_14.jpg,MissingEnd,False
5052bbc8983cce712bbfa3fa49f7673f,/MissingEnd/20240617-224226_7.jpg,MissingEnd,False
7a59dbf8fbd06668ce521a93f1c6ab16,/MissingEnd/20250630-095941_16.jpg,MissingEnd,False
8984ba773e3ddad368a01f953dc55f7e,/MissingEnd/20250612-110432_23.jpg,MissingEnd,False
c13904ee80b20c390a4351b19510e3c9,/MissingEnd/20250707-163012_3.jpg,MissingEnd,False
132e7dbbf4f3c921e7aa0e28a83f6277,/MissingEnd/20250514-152853_1.jpg,MissingEnd,False
8a8633d015301b4054f777b3f83fe5e1,/MissingEnd/20250630-095943_18.jpg,MissingEnd,False
1ababb05efa8385cfb498e333bbb5217,/MissingEnd/20250630-095925_1.jpg,MissingEnd,False
8bde2dfea56e5e4418e906df5f3b0fda,/MissingEnd/20240617-224216_8.jpg,MissingEnd,False
fcffacb012ae3aa1d413e70327633260,/MissingEnd/20250630-095934_9.jpg,MissingEnd,False
e4f16a9166ab15816a1195fc65436170,/MissingEnd/20250516-084630_7.jpg,MissingEnd,False
cb1f6cd38976519f58b136be5f891df9,/MissingEnd/20250612-110408_0.jpg,MissingEnd,False
db91145446a2619fbe445383ca4c37da,/MissingEnd/20250603-143244_5.jpg,MissingEnd,False
d7a0dc6f68c827ae810c7d5b14aa6e31,/MissingEnd/20250514-143017_4.jpg,MissingEnd,False
29356204e834a7abe6dd891bd97398d8,/MissingEnd/20250516-105859_6.jpg,MissingEnd,False
0aa55abd143f6bda54cc1e1ba35881fd,/MissingEnd/20250707-163011_2.jpg,MissingEnd,False
f0a0ea5897faec5adec4e455a8f47096,/MissingEnd/20250516-105122_3.jpg,MissingEnd,False
37c778dcc3b80833d18abe200a74276c,/MissingEnd/20250707-163009_0.jpg,MissingEnd,False
1faa6149a61bf9a34fbe6dbfd2dc2e06,/MissingEnd/20250514-152930_19.jpg,MissingEnd,False
3914a4a6b4c13d659a17df3e50ca9f84,/MissingEnd/20250514-152923_16.jpg,MissingEnd,False
17f31f6603c005b10ce7fd8673e91d53,/MissingEnd/20250630-095947_22.jpg,MissingEnd,False
957127385cb10bebddc6ece22de049c2,/MissingEnd/20240617-224053_2.jpg,MissingEnd,False
397900c4ebff510915d1466bf69bc45a,/MissingEnd/20250514-142953_7.jpg,MissingEnd,False
43ec06ed3c9df93c4c40d1b2073e57c3,/MissingEnd/20250707-140538_2.jpg,MissingEnd,False
08f3d56ac8c5ee4d1951144c93ff0c9e,/MissingEnd/20250630-095102_0.jpg,MissingEnd,False
6b55a1df98bc82e94cc5cb35b4428529,/MissingEnd/20250516-110859_1.jpg,MissingEnd,True
9c6878ae7a06e91dde15fa61b4b4cf7c,/MissingEnd/20250707-163035_0.jpg,MissingEnd,False
de80f4d3091c6d038f0e30a3a09b3f85,/MissingEnd/20250514-143009_0.jpg,MissingEnd,False
80e12a4222b8538a1bd9e16458a64ae1,/MissingEnd/20250514-142955_8.jpg,MissingEnd,False
b0a572e4ed01d472c48d8fdc708abb57,/MissingEnd/20250521-151105_4.jpg,MissingEnd,False
9a962da9ac55bbfbe6125827e2eae911,/MissingEnd/20250603-143238_2.jpg,MissingEnd,False
91f30274319297949b7ce32d1204256c,/MissingEnd/20250603-143312_19.jpg,MissingEnd,False
a954515f47b1e1b0e262aa211548d463,/MissingEnd/20240617-224051_0.jpg,MissingEnd,False
47277da2be6fe0bfee9095f7261b3c0e,/MissingEnd/20250514-152851_0.jpg,MissingEnd,False
342a241525d8b44df198f919f79ac8d4,/MissingEnd/20250630-095108_6.jpg,MissingEnd,False
1ae33b3592de8518f0062bff437437ce,/MissingEnd/20250603-143343_34.jpg,MissingEnd,False
623efe4d3affd4e27e9a1059223b1b89,/MissingEnd/20240617-224214_6.jpg,MissingEnd,False
0b6aeab56770c6c17aa65c32df06655f,/MissingEnd/20250707-163038_3.jpg,MissingEnd,False
915798cbe481e271dde5b826119f4c0e,/MissingEnd/20250630-095952_27.jpg,MissingEnd,False
2d1d6665ac075082bb972c379d611046,/MissingEnd/20250630-095945_20.jpg,MissingEnd,False
aa60317766ba716196d0ff427bec29a5,/MissingEnd/20250630-095944_19.jpg,MissingEnd,False
334c096a355bcba1d40f5ba171e6db07,/MissingEnd/20250516-084624_4.jpg,MissingEnd,False
0697c6c9b06ff378ba8b1e92752a4137,/MissingEnd/20250612-110427_18.jpg,MissingEnd,False
d728e9981e937852e6a5c4bfb37f03f6,/MissingEnd/20250630-095119_17.jpg,MissingEnd,False
133dd090529e73a8b21e93c9fc3cc196,/MissingEnd/20250603-143306_16.jpg,MissingEnd,False
5a37ba618a21d80a2f1022820b703c48,/MissingEnd/20250630-095110_8.jpg,MissingEnd,False
57ce3e6bbca702a442b382ef012e3581,/MissingEnd/20250516-110857_0.jpg,MissingEnd,False
775fe30c5f935773b58361ef0142f21f,/MissingEnd/20250603-143417_51.jpg,MissingEnd,False
5ffca64ade157824332f0348fff188dc,/MissingEnd/20250521-151107_5.jpg,MissingEnd,False
c8758115acc50ad4b4889e98411c34c9,/MissingEnd/20250603-143326_26.jpg,MissingEnd,False
8e7585a5f35e8a80399e56e04bd5e505,/MissingEnd/20250516-110846_1.jpg,MissingEnd,False
9cea4ed14624a0cca4c79cde47f25da7,/MissingEnd/20250707-140536_0.jpg,MissingEnd,False
d145b61124f07d4b42c6ef542e635961,/MissingEnd/20250603-143324_25.jpg,MissingEnd,False
0f722b67532b848b720acf991e11eb68,/MissingEnd/20250516-105847_0.jpg,MissingEnd,False
19acc0c46aedfab26a83f4c1ec58eaae,/MissingEnd/20240617-224058_6.jpg,MissingEnd,False
1b63cbe44576da052dcc1738c8239cec,/MissingEnd/20250514-152905_7.jpg,MissingEnd,False
81218edda514089e4e9e7658aedfdb14,/MissingEnd/20240617-224227_8.jpg,MissingEnd,False
cf38ffed6d7b61415b42c333bae84f4e,/MissingEnd/20250603-143242_4.jpg,MissingEnd,False
a75bdc1f2f03272baa484a10f894290a,/MissingEnd/20250521-114528_0.jpg,MissingEnd,False
41d991daa0b598011ab62bc98aaff917,/MissingEnd/20250630-095103_1.jpg,MissingEnd,False
ff11960f403463aae439c8e906649038,/MissingEnd/20240617-224223_4.jpg,MissingEnd,False
95a74498accbc855f93f96532be1b3dd,/MissingEnd/20250612-110409_1.jpg,MissingEnd,False
5cac3c956d5912036ff79c1c73663c17,/MissingEnd/20250612-110415_7.jpg,MissingEnd,False
1c9947823ea30e1920fc1dc912c2e2d2,/MissingEnd/20250521-151113_8.jpg,MissingEnd,False
b8688f0bb478a9cd39958978d88955b9,/MissingEnd/20250603-143423_54.jpg,MissingEnd,False
b31f4a9fc3d85948c09aa52fa987597b,/MissingEnd/20250630-095936_11.jpg,MissingEnd,False
1683be7db6a8570c961c4c9a7281eb79,/MissingEnd/20250603-143425_55.jpg,MissingEnd,False
51cb329f0843dfcbe785b3414bc1b710,/MissingEnd/20250521-151103_3.jpg,MissingEnd,False
8b5c0e2ad768b172867ed42821174230,/MissingEnd/20250603-143341_33.jpg,MissingEnd,False
87bc09f93e4427446de6f6d3a8268c52,/MissingEnd/20240617-224208_0.jpg,MissingEnd,False
689c3ba5899b1088a06bbac307e03423,/MissingEnd/20250514-142943_2.jpg,MissingEnd,False
a059b470e3f3161949f23f09ecc88c9b,/MissingEnd/20250516-085547_8.jpg,MissingEnd,False
8dc811f2b331e6a6ae6b8f095d525477,/MissingEnd/20250521-151109_6.jpg,MissingEnd,False
8986ac0bd9a45087a9475c113455f3ba,/MissingEnd/20250612-110429_20.jpg,MissingEnd,False
daa17d790ee2d3f7ae6ef7cc180a7f89,/MissingEnd/20250603-143318_22.jpg,MissingEnd,False
16508c8aaf5bdf0e4c6a040a880eac0c,/MissingEnd/20240617-224056_5.jpg,MissingEnd,False
38fecaa7e259803c82f7927869841bac,/MissingEnd/20250514-152926_17.jpg,MissingEnd,False
edd31c6244e12c4db6e8f21b38d83abf,/MissingEnd/20250514-152855_2.jpg,MissingEnd,False
0da1f03a6bae1f2c077090d6afe75484,/MissingEnd/20250521-114535_3.jpg,MissingEnd,False
915a4f41787adc5cf697ffcbfce44432,/MissingEnd/20250516-110903_3.jpg,MissingEnd,True
ba1092e01825a954397e21f65c802de8,/MissingEnd/20250521-114541_6.jpg,MissingEnd,False
5801bd0339ef366873b56a14b6c7aa0a,/MissingEnd/20250514-152913_11.jpg,MissingEnd,False
cdce25e94fd5faeaebf353faee2a6f82,/MissingEnd/20250630-095117_15.jpg,MissingEnd,False
bb29e0eda3a46b9bc6c5e521c01cfcb9,/MissingEnd/20250514-142949_5.jpg,MissingEnd,False
dd0198cb9bb2726c94bbca2cb450905b,/MissingEnd/20250630-095120_18.jpg,MissingEnd,False
f027afdf6c376316667920981d4b5451,/MissingEnd/20250603-143322_24.jpg,MissingEnd,False
d33e7317b794d9b3e0dc4db01c8ab969,/MissingEnd/20250514-143011_1.jpg,MissingEnd,False
